U I Ig I' I'g I'' I''g
7.000000 6.715268 6.700466 0.558320 0.557269 -0.064144 -0.077547
7.100000 6.762926 6.757629 0.584137 0.550716 -0.082771 -0.076776
7.200000 6.883125 6.816226 0.569539 0.540936 -0.091115 -0.077416
7.300000 6.872722 6.870710 0.524481 0.533347 -0.062367 -0.076476
7.400000 6.934741 6.921668 0.500825 0.527656 -0.068153 -0.073365
7.500000 7.019081 6.971786 0.515185 0.519317 -0.090323 -0.070421
7.600000 7.027762 7.023845 0.487269 0.510475 -0.076321 -0.067001
7.700000 7.035207 7.069901 0.488892 0.504286 -0.053877 -0.063300
7.800000 7.145513 7.121866 0.504689 0.498998 -0.060367 -0.061851
7.900000 7.200377 7.169284 0.447100 0.492150 -0.068049 -0.058083
8.000000 7.232121 7.213281 0.476364 0.485825 -0.055646 -0.052922
8.100000 7.252493 7.264706 0.513237 0.480561 -0.063035 -0.052106
8.200000 7.401451 7.313599 0.447944 0.473065 -0.078587 -0.050567
8.300000 7.402583 7.355946 0.454607 0.465711 -0.059970 -0.047077
8.400000 7.425669 7.405671 0.511593 0.461329 -0.032947 -0.046514
8.500000 7.393759 7.455750 0.460733 0.458643 -0.026019 -0.045938
8.600000 7.494204 7.498118 0.426924 0.456054 -0.018588 -0.042206
8.700000 7.487803 7.542641 0.456226 0.454729 -0.015795 -0.039276
8.800000 7.598938 7.588497 0.446633 0.452320 -0.041099 -0.038675
8.900000 7.621840 7.631308 0.409252 0.447728 -0.014207 -0.037584
9.000000 7.571323 7.671490 0.418366 0.449366 0.012017 -0.034880
9.100000 7.795178 7.715485 0.447791 0.448142 -0.047011 -0.032475
9.200000 7.789699 7.759871 0.426705 0.441214 -0.050455 -0.030624
9.300000 7.772400 7.801009 0.415122 0.438929 -0.017823 -0.027591
9.400000 7.916949 7.843637 0.432457 0.436206 -0.050536 -0.025665
9.500000 7.986394 7.887464 0.444411 0.429469 -0.056070 -0.026081
9.600000 7.908813 7.932562 0.460810 0.426177 -0.011934 -0.027206
9.700000 7.962757 7.979117 0.459443 0.425976 -0.014803 -0.028418
9.800000 7.998166 8.023892 0.438311 0.422582 -0.041243 -0.029221
9.900000 8.044549 8.066770 0.408253 0.418477 -0.037464 -0.029111
10.000000 8.044197 8.107814 0.481495 0.415681 -0.011267 -0.031363
10.100000 8.156013 8.160591 0.450669 0.415719 -0.005139 -0.035399
10.200000 8.184608 8.196666 0.367750 0.414035 -0.024168 -0.034845
10.300000 8.265342 8.236783 0.399955 0.411474 -0.014895 -0.032913
10.400000 8.297771 8.276050 0.397437 0.410727 -0.019521 -0.033088
10.500000 8.346033 8.315721 0.370102 0.407135 -0.041676 -0.031896
10.600000 8.340824 8.351245 0.391603 0.402742 -0.049641 -0.030581
10.700000 8.471860 8.394219 0.422698 0.397606 -0.044057 -0.032303
10.800000 8.428071 8.434111 0.384969 0.394067 -0.032642 -0.033613
10.900000 8.499386 8.471411 0.360422 0.390602 -0.038805 -0.031273
11.000000 8.483759 8.506814 0.350527 0.385882 -0.061493 -0.027728
11.100000 8.679646 8.543336 0.419164 0.378691 -0.072726 -0.027940
11.200000 8.552746 8.588881 0.412425 0.372567 -0.035394 -0.031050
11.300000 8.632165 8.624951 0.372940 0.371351 -0.009878 -0.032534
11.400000 8.597007 8.664828 0.399434 0.369639 -0.021495 -0.035110
11.500000 8.750038 8.703385 0.357011 0.367123 -0.025501 -0.036899
11.600000 8.732394 8.737029 0.352172 0.364533 -0.028450 -0.035357
11.700000 8.811271 8.774142 0.352948 0.361106 -0.048111 -0.033363
11.800000 8.800482 8.808279 0.385127 0.355647 -0.042316 -0.031446
11.900000 8.781463 8.849848 0.365545 0.353764 0.007914 -0.029720
12.000000 8.788013 8.880525 0.309129 0.356573 0.036982 -0.026973
12.100000 8.811165 8.913455 0.330477 0.359020 -0.015723 -0.023156
12.200000 9.112454 8.946181 0.322065 0.353320 -0.070455 -0.018968
12.300000 8.942092 8.978527 0.342225 0.346609 -0.055336 -0.015889
12.400000 9.102749 9.014615 0.363998 0.341830 -0.068987 -0.015074
12.500000 9.107469 9.050261 0.344596 0.333504 -0.057096 -0.015103
12.600000 9.052547 9.083261 0.315722 0.331263 -0.009293 -0.014272
12.700000 9.120212 9.114175 0.319636 0.330588 -0.007758 -0.012005
12.800000 9.188725 9.147060 0.308048 0.329653 -0.003793 -0.008217
12.900000 9.301035 9.177089 0.345430 0.329928 0.003588 -0.005513
13.000000 9.143586 9.216915 0.419415 0.330533 0.018878 -0.007731
13.100000 9.175308 9.258504 0.401919 0.333325 0.018675 -0.012129
13.200000 9.366879 9.295078 0.299463 0.334179 0.015210 -0.011498
13.300000 9.232006 9.320087 0.271492 0.336684 0.029265 -0.005643
13.400000 9.390028 9.350222 0.272585 0.339150 0.007253 -1.358516E-5
13.500000 9.345573 9.373869 0.224579 0.337980 -0.022119 0.006925
13.600000 9.443027 9.398237 0.309957 0.335845 -0.008039 0.012661
13.700000 9.381597 9.434714 0.337988 0.336786 0.019163 0.013754
13.800000 9.501843 9.465031 0.333308 0.339244 0.031422 0.013913
13.900000 9.431104 9.502630 0.390903 0.342175 0.014467 0.011877
14.000000 9.617806 9.541592 0.378257 0.341251 -0.038649 0.008049
14.100000 9.661374 9.578119 0.367764 0.335480 -0.055382 0.004950
14.200000 9.579216 9.615039 0.348402 0.332063 -0.002482 0.003211
14.300000 9.637643 9.648894 0.374671 0.335132 0.052508 0.001335
14.400000 9.574939 9.689708 0.394021 0.341449 0.062884 -0.002415
14.500000 9.599340 9.725865 0.339425 0.347554 0.076724 -0.004044
14.600000 9.619199 9.757981 0.299762 0.355977 0.063367 -0.002260
14.700000 9.818554 9.787764 0.335478 0.359293 0.013648 -0.002127
14.800000 9.756861 9.825188 0.371255 0.359323 -0.004420 -0.004938
14.900000 9.978302 9.860953 0.369597 0.357939 -0.046542 -0.007282
15.000000 10.119241 9.897984 0.326023 0.350450 -0.076797 -0.006945
15.100000 9.910664 9.926609 0.298227 0.344159 -0.046196 -0.004452
15.200000 9.950633 9.959210 0.330168 0.341237 -0.017842 -0.002502
15.300000 10.077825 9.992892 0.363917 0.339671 -0.024205 -0.004561
15.400000 10.089107 10.032049 0.404134 0.335957 -0.049487 -0.009547
15.500000 10.149315 10.072623 0.400802 0.330971 -0.026955 -0.013796
15.600000 10.020009 10.112092 0.401465 0.331015 0.015350 -0.019774
15.700000 10.068477 10.152268 0.379595 0.332478 -0.005250 -0.025527
15.800000 10.167507 10.187454 0.338601 0.329598 -0.039866 -0.026292
15.900000 10.252894 10.220006 0.304260 0.325934 -0.017793 -0.024511
16.000000 10.208751 10.247671 0.233617 0.326499 0.021532 -0.020168
16.100000 10.218939 10.268893 0.246156 0.329035 0.013717 -0.014042
16.200001 10.345999 10.298213 0.306394 0.328574 -0.014440 -0.011019
16.299999 10.286543 10.328957 0.315528 0.326074 -0.045726 -0.010635
16.400000 10.459940 10.360511 0.296679 0.320135 -0.052195 -0.008742
16.500000 10.426977 10.388644 0.289297 0.316399 -0.026346 -0.005081
16.600000 10.428188 10.419689 0.340359 0.313805 -0.048810 -0.004497
16.700001 10.462903 10.455221 0.330488 0.307050 -0.057439 -0.006124
16.799999 10.557455 10.484702 0.274993 0.303913 -0.002413 -0.004038
16.900000 10.440450 10.512161 0.294306 0.306190 0.032967 -0.000844
17.000000 10.559274 10.545212 0.381459 0.309827 0.044672 -0.002379
17.100000 10.564907 10.586139 0.379296 0.314794 0.051851 -0.007022
17.200001 10.526388 10.618780 0.288530 0.319139 0.017271 -0.008243
17.299999 10.596256 10.645542 0.277675 0.318467 -0.009764 -0.005609
17.400000 10.740460 10.674200 0.239203 0.318480 0.015542 5.456611E-5
17.500000 10.679884 10.696293 0.325667 0.321242 0.027400 0.003636
17.600000 10.801266 10.737743 0.346339 0.322691 -0.014697 0.001964
17.700001 10.766190 10.763088 0.259596 0.319273 -0.018808 0.004755
17.799999 10.687566 10.792953 0.313736 0.320369 0.038542 0.009358
17.900000 10.744145 10.826458 0.386417 0.325233 0.027208 0.007412
18.000000 10.946980 10.868219 0.380620 0.324116 -0.050019 0.003067
18.100000 11.068216 10.901510 0.337939 0.316600 -0.075973 -0.000487
18.200001 10.904384 10.936625 0.337390 0.311333 -0.011922 -0.004184
18.299999 10.908017 10.968184 0.292281 0.314136 0.040864 -0.003896
18.400000 10.888355 10.996742 0.315812 0.318703 0.073215 -0.001739
18.500000 10.923896 11.031709 0.354678 0.326530 0.023024 -0.003829
18.600000 11.297430 11.065848 0.319725 0.322631 -0.061473 -0.006225
18.700001 10.960430 11.095418 0.268593 0.317930 0.009798 -0.003468
18.799999 11.090071 11.122745 0.353484 0.323666 0.039227 -0.001207
18.900000 11.261053 11.164573 0.377143 0.323049 -0.043267 -0.004778
19.000000 11.317421 11.194906 0.270845 0.316512 -0.058279 -0.006815
19.100000 11.258394 11.220136 0.223641 0.312622 -0.029977 -0.003432
19.200001 11.302326 11.242241 0.268670 0.310187 -0.025774 0.001321
19.299999 11.189122 11.274881 0.347393 0.308419 0.023309 0.001297
19.400000 11.195977 11.310457 0.373599 0.313819 0.035545 -0.003672
19.500000 11.474757 11.348996 0.403567 0.313708 -0.028344 -0.010472
19.600000 11.396811 11.386843 0.243788 0.309841 -0.022917 -0.010764
19.700001 11.422231 11.401690 0.247605 0.310604 0.043198 -0.004947
19.799999 11.340059 11.439465 0.380055 0.316492 0.028671 -0.006991
19.900000 11.565948 11.472844 0.300781 0.315083 -0.036450 -0.010816
20.000000 11.381148 11.500010 0.249149 0.311262 -0.015581 -0.007521
20.100000 11.476816 11.525114 0.298926 0.312503 0.021026 -0.004680
20.200001 11.532408 11.558643 0.286804 0.314548 0.023847 -0.004704
20.299999 11.589826 11.583197 0.300269 0.316137 -0.012433 -0.004267
20.400000 11.655121 11.620514 0.405675 0.311722 -0.063473 -0.007887
20.500000 11.697669 11.659753 0.313474 0.304815 -0.069586 -0.012167
20.600000 11.718693 11.684274 0.273468 0.300142 0.016879 -0.011053
20.700001 11.609212 11.717113 0.335763 0.306999 0.060689 -0.011107
20.799999 11.753706 11.751233 0.392236 0.308935 -0.033121 -0.017132
20.900000 11.791030 11.792508 0.323885 0.302335 -0.041102 -0.021545
21.000000 11.831541 11.816751 0.296906 0.302573 0.025938 -0.020430
21.100000 11.844595 11.852593 0.296898 0.305424 0.001375 -0.020141
21.200001 11.962516 11.875630 0.266589 0.302525 -0.030483 -0.020164
21.299999 11.817960 11.907265 0.302046 0.300304 -0.016603 -0.019711
21.400000 11.972763 11.934217 0.254674 0.298187 -0.052698 -0.017154
21.500000 12.019994 11.958834 0.228563 0.290645 -0.054343 -0.010920
21.600000 11.989712 11.982573 0.305420 0.288494 -0.004937 -0.006468
21.700001 12.086420 12.019834 0.387788 0.287970 -0.024059 -0.010114
21.799999 12.138758 12.055711 0.288264 0.282713 -0.083320 -0.014271
21.900000 12.206828 12.078594 0.241448 0.273263 -0.064009 -0.010246
22.000000 12.075055 12.106741 0.305782 0.270820 -0.013046 -0.007946
22.100000 12.133838 12.138338 0.309026 0.269643 -0.009510 -0.010936
22.200001 11.960592 12.166722 0.238048 0.269406 0.020547 -0.011381
22.299999 12.196735 12.187607 0.240151 0.273364 0.033367 -0.008466
22.400000 12.155826 12.215240 0.255829 0.275934 0.041259 -0.004625
22.500000 12.172069 12.238303 0.247286 0.281827 0.067448 -0.000154
22.600000 12.196186 12.265290 0.268309 0.287599 0.023901 0.002549
22.700001 12.501170 12.291264 0.262460 0.285747 -0.059682 0.003526
22.799999 12.362638 12.316958 0.225357 0.278613 -0.026619 0.006128
22.900000 12.234254 12.336696 0.193791 0.281550 0.051414 0.012448
23.000000 12.382115 12.358320 0.272592 0.285964 0.007202 0.016680
23.100000 12.495071 12.389611 0.272175 0.282860 -0.036859 0.017238
23.200001 12.440657 12.413166 0.291936 0.280455 -0.007977 0.018741
23.299999 12.401114 12.448853 0.349698 0.281710 0.030744 0.016939
23.400000 12.398247 12.481936 0.356027 0.286338 0.064050 0.011649
23.500000 12.457079 12.520135 0.378416 0.293030 0.041201 0.006345
23.600000 12.586726 12.556186 0.349786 0.294152 0.002412 0.001944
23.700001 12.535164 12.588749 0.266514 0.294784 0.015589 0.001546
23.799999 12.626000 12.611106 0.237968 0.297472 0.030569 0.005973
23.900000 12.553256 12.639679 0.349941 0.300882 0.049399 0.006636
24.000000 12.660932 12.678067 0.334146 0.306260 0.024881 0.002049
24.100000 12.732163 12.704507 0.240605 0.305810 -0.001341 0.002132
24.200001 12.628494 12.728752 0.258521 0.307039 0.022057 0.004777
24.299999 12.710027 12.756433 0.264407 0.308723 -0.017294 0.005648
24.400000 12.891476 12.783251 0.337330 0.303089 -0.077718 0.004507
24.500000 12.957995 12.823213 0.396364 0.294962 -0.070141 -0.001272
24.600000 12.929134 12.858196 0.270852 0.290215 -0.024957 -0.004412
24.700001 12.880017 12.880358 0.281568 0.289900 0.015541 -0.002748
24.799999 12.970661 12.915383 0.318918 0.292540 0.033278 -0.003527
24.900000 12.962685 12.942830 0.296976 0.294915 -0.012683 -0.005832
25.000000 13.040387 12.975276 0.306724 0.290403 -0.044920 -0.008627
25.100000 12.937363 13.003128 0.263148 0.288019 0.008947 -0.008886
25.200001 13.004208 13.029699 0.297975 0.291277 0.018674 -0.007069
25.299999 13.021970 13.062434 0.327291 0.291174 0.010321 -0.007668
25.400000 12.964287 13.092156 0.231389 0.293235 0.006789 -0.004539
25.500000 13.237454 13.110031 0.185359 0.291298 -0.057324 0.004166
25.600000 13.191718 13.132807 0.278730 0.284126 -0.024719 0.009769
25.700001 13.052117 13.165216 0.343166 0.287089 0.037346 0.009502
25.799999 13.270707 13.199156 0.321964 0.289223 -0.000779 0.006821
25.900000 13.202385 13.229019 0.287835 0.287257 -0.017829 0.003628
26.000000 13.234618 13.256879 0.255186 0.286407 -0.009286 0.003828
26.100000 13.245827 13.281600 0.284087 0.285956 0.019425 0.006369
26.200001 13.290147 13.313580 0.309027 0.289958 0.036814 0.005926
26.299999 13.315940 13.341728 0.256357 0.292356 0.009484 0.007461
26.400000 13.334169 13.367070 0.307693 0.293425 0.048408 0.010451
26.500000 13.266868 13.401887 0.296659 0.302315 0.105091 0.011864
26.600000 13.436287 13.425619 0.245742 0.311539 0.047519 0.016708
26.700001 13.609717 13.454130 0.333075 0.311156 -0.030554 0.018965
26.799999 13.592752 13.490124 0.326375 0.307130 -0.040753 0.016262
26.900000 13.597802 13.518240 0.277646 0.303712 -0.033773 0.015861
27.000000 13.547733 13.546845 0.279113 0.300896 -0.008501 0.017634
27.100000 13.559539 13.574720 0.297265 0.301806 0.008443 0.019258
27.200001 13.608945 13.607034 0.347179 0.302084 -0.000340 0.018459
27.299999 13.595311 13.643033 0.348333 0.303084 0.050891 0.016204
27.400000 13.554142 13.676733 0.349749 0.311523 0.073125 0.015441
27.500000 13.695448 13.714317 0.418068 0.316249 0.036454 0.011829
27.600000 13.735824 13.757606 0.379067 0.319660 0.044402 0.004929
27.700001 13.790453 13.788332 0.270684 0.324440 0.022678 0.002856
27.799999 13.807995 13.813971 0.258635 0.323765 -0.019425 0.005807
27.900000 13.861130 13.840417 0.250184 0.321878 -0.009197 0.008984
28.000000 13.803096 13.863928 0.228686 0.322475 0.019403 0.011836
28.100000 13.820001 13.887765 0.274308 0.325155 0.024832 0.013485
28.200001 13.924413 13.918330 0.289910 0.326698 0.002645 0.014328
28.299999 14.046131 13.946462 0.330028 0.325865 -0.010537 0.015588
28.400000 14.023646 13.985613 0.433575 0.324976 -0.006559 0.014409
28.500000 14.123425 14.030000 0.406957 0.324020 -0.027432 0.012171
28.600000 14.175935 14.066346 0.368286 0.319810 -0.039820 0.011680
28.700001 14.081529 14.103977 0.346118 0.317458 0.003994 0.012742
28.799999 14.148144 14.135483 0.318909 0.320267 0.031410 0.013804
28.900000 14.148120 14.167751 0.286743 0.322880 0.025967 0.014866
29.000000 14.091527 14.193849 0.290183 0.325493 0.026130 0.015928
29.100000 14.048310 14.226816 0.335394 0.328106 0.026130 0.016990
29.200001 14.201400 14.259783 0.329670 0.330719 0.026130 0.018052
29.299999 14.199724 14.292750 0.329670 0.333332 0.026130 0.019114
29.400000 14.417487 14.325717 0.329670 0.335945 0.026130 0.020176
29.500000 14.486270 14.358684 0.329670 0.338558 0.026130 0.021238
29.600000 14.458711 14.391651 0.329670 0.341171 0.026130 0.022300
